,Country,Lat,Long,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1,continent,color,daily_conf,daily_death,daily_recovered,daily_conf_f,daily_recovered_f,daily_death_f
24587,Ghana,7.9465,-1.0232,2020-06-04,8885,38,3189,"8,885","3,189",38,1.7361123799883451,Africa,cyan,337.0,0.0,57.0,337,57,0
24611,South Korea,36.0,128.0,2020-06-04,11668,273,10506,"11,668","10,506",273,1.8223779278193235,Asia,red,39.0,0.0,7.0,39,7,0
24828,Nigeria,9.082,8.6753,2020-06-05,11844,333,3696,"11,844","3,696",333,1.8444031740740416,Africa,cyan,328.0,10.0,161.0,328,161,10
24824,Netherlands,107.0417,-265.0278,2020-06-05,47358,6024,181,"47,358",181,"6,024",3.9334977813340384,Europe,orange,210.0,15.0,1.0,210,1,15
24827,Niger,17.6078,8.0817,2020-06-05,966,65,863,966,863,65,1.7460237408029682,Africa,cyan,3.0,0.0,3.0,3,3,0
24826,Nicaragua,12.8654,-85.2072,2020-06-05,1118,46,370,"1,118",370,46,1.7390490794889741,Americas,navy,0.0,0.0,0.0,0,0,0
24825,New Zealand,-40.9006,174.886,2020-06-05,1504,22,1481,"1,504","1,481",22,1.7302389809870868,Oceania,green,0.0,0.0,0.0,0,0,0
24821,Morocco,31.7917,-7.0926,2020-06-05,8071,208,7268,"8,071","7,268",208,1.7985172443767126,Africa,cyan,68.0,0.0,73.0,68,73,0
24823,Nepal,28.1667,84.25,2020-06-05,2912,11,333,"2,912",333,11,1.7262010191737218,Asia,red,278.0,1.0,43.0,278,43,1
24822,Namibia,-22.9576,18.4904,2020-06-05,25,0,16,25,16,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
24829,North Macedonia,41.6086,21.7453,2020-06-05,2790,149,1632,"2,790","1,632",149,1.7768590855595732,Europe,orange,179.0,2.0,11.0,179,11,2
24834,Papua New Guinea,-6.315,143.9555,2020-06-05,8,0,8,8,8,0,1.722163057360357,Oceania,green,0.0,0.0,0.0,0,0,0
24831,Oman,21.0,57.0,2020-06-05,15086,72,3451,"15,086","3,451",72,1.7485933528660185,Asia,red,770.0,5.0,0.0,770,0,5
24832,Pakistan,30.3753,69.3451,2020-06-05,93983,1935,32581,"93,983","32,581","1,935",2.4324772490750104,Asia,red,4734.0,97.0,1383.0,"4,734","1,383",97
24833,Panama,8.538,-80.7821,2020-06-05,15463,370,9719,"15,463","9,719",370,1.8579854092644512,Americas,navy,419.0,7.0,100.0,419,100,7
24835,Paraguay,-23.4425,-58.4438,2020-06-05,1087,11,516,"1,087",516,11,1.7262010191737218,Americas,navy,1.0,0.0,5.0,1,5,0
24836,Peru,-9.19,-75.0152,2020-06-05,187400,5162,79214,"187,400","79,214","5,162",3.6170684101412576,Americas,navy,4202.0,131.0,2986.0,"4,202","2,986",131
24837,Philippines,13.0,122.0,2020-06-05,20626,987,4330,"20,626","4,330",987,2.0844783582504673,Asia,red,244.0,3.0,82.0,244,82,3
24838,Poland,51.9194,19.1451,2020-06-05,25410,1137,12410,"25,410","12,410","1,137",2.1395414738872622,Europe,orange,362.0,20.0,183.0,362,183,20
24839,Portugal,39.3999,-8.2245,2020-06-05,33969,1465,20526,"33,969","20,526","1,465",2.259946153413053,Europe,orange,377.0,10.0,203.0,377,203,10
24830,Norway,60.472,8.4689,2020-06-05,8522,238,8138,"8,522","8,138",238,1.8095298675040712,Europe,orange,18.0,0.0,0.0,18,0,0
24820,Montenegro,42.5,19.3,2020-06-05,324,9,315,324,315,9,1.7254668442985648,Europe,orange,0.0,0.0,0.0,0,0,0
24800,Lebanon,33.8547,35.8623,2020-06-05,1312,28,768,"1,312",768,28,1.7324415056125586,Asia,red,6.0,0.0,37.0,6,37,0
24810,Malaysia,2.5,112.5,2020-06-05,8266,116,6610,"8,266","6,610",116,1.7647452001194783,Asia,red,19.0,1.0,51.0,19,51,1
24799,Latvia,56.8796,24.6032,2020-06-05,1085,25,781,"1,085",781,25,1.7313402432998228,Europe,orange,3.0,0.0,21.0,3,21,0
24801,Lesotho,-29.609988,28.233608,2020-06-05,4,0,2,4,2,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
24802,Liberia,6.4281,-9.4295,2020-06-05,334,30,176,334,176,30,1.7331756804877159,Africa,cyan,13.0,2.0,1.0,13,1,2
24803,Libya,26.3351,17.228331,2020-06-05,239,5,52,239,52,5,1.72399849454825,Africa,cyan,30.0,0.0,0.0,30,0,0
24804,Liechtenstein,47.14,9.55,2020-06-05,82,1,55,82,55,1,1.7225301447979355,Europe,orange,0.0,0.0,0.0,0,0,0
24805,Lithuania,55.1694,23.8813,2020-06-05,1694,71,1302,"1,694","1,302",71,1.74822626542844,Europe,orange,7.0,0.0,29.0,7,29,0
24806,Luxembourg,49.8153,6.1296,2020-06-05,4032,110,3885,"4,032","3,885",110,1.7625426754940066,Europe,orange,5.0,0.0,11.0,5,11,0
24819,Mongolia,46.8625,103.8467,2020-06-05,191,0,70,191,70,0,1.722163057360357,Asia,red,5.0,0.0,5.0,5,5,0
24818,Monaco,43.7333,7.4167,2020-06-05,99,4,93,99,93,4,1.7236314071106715,Europe,orange,0.0,0.0,1.0,0,1,0
24841,Romania,45.9432,24.9668,2020-06-05,20103,1316,14145,"20,103","14,145","1,316",2.205250125213837,Europe,orange,196.0,11.0,226.0,196,226,11
24809,Malawi,-13.254307999999998,34.301525,2020-06-05,409,4,55,409,55,4,1.7236314071106715,Africa,cyan,16.0,0.0,4.0,16,4,0
24812,Mali,17.570692,-3.996166000000001,2020-06-05,1485,87,816,"1,485",816,87,1.7540996644296982,Africa,cyan,24.0,2.0,10.0,24,10,2
24813,Malta,35.9375,14.3754,2020-06-05,625,9,583,625,583,9,1.7254668442985648,Europe,orange,3.0,0.0,7.0,3,7,0
24814,Mauritania,21.0079,10.9408,2020-06-05,883,43,69,883,69,43,1.7379478171762381,Africa,cyan,99.0,4.0,4.0,99,4,4
24815,Mauritius,-20.2,57.5,2020-06-05,337,10,324,337,324,10,1.7258339317361433,Africa,cyan,2.0,0.0,2.0,2,2,0
24816,Mexico,23.6345,-102.5528,2020-06-05,110026,13170,77841,"110,026","77,841","13,170",6.556704610270945,Americas,navy,4346.0,625.0,3083.0,"4,346","3,083",625
24817,Moldova,47.4116,28.3699,2020-06-05,9247,323,5240,"9,247","5,240",323,1.8407322996982551,Europe,orange,229.0,8.0,231.0,229,231,8
24808,Madagascar,-18.7669,46.8691,2020-06-05,975,7,201,975,201,7,1.7247326694234073,Africa,cyan,18.0,0.0,1.0,18,1,0
24840,Qatar,25.3548,51.1839,2020-06-05,65495,49,40935,"65,495","40,935",49,1.74015034180171,Asia,red,1754.0,4.0,1467.0,"1,754","1,467",4
24798,Laos,19.85627,102.495496,2020-06-05,19,0,18,19,18,0,1.722163057360357,Asia,red,0.0,0.0,0.0,0,0,0
24811,Maldives,3.2028,73.2207,2020-06-05,1883,7,717,"1,883",717,7,1.7247326694234073,Asia,red,11.0,0.0,69.0,11,69,0
24864,Sweden,63.0,16.0,2020-06-05,42939,4639,0,"42,939",0,"4,639",3.4250816802876325,Europe,orange,1056.0,77.0,0.0,"1,056",0,77
24865,Switzerland,46.8182,8.2275,2020-06-05,30936,1921,28600,"30,936","28,600","1,921",2.4273380249489103,Europe,orange,23.0,0.0,0.0,23,0,0
24869,Thailand,15.0,101.0,2020-06-05,3102,58,2971,"3,102","2,971",58,1.7434541287399177,Asia,red,1.0,0.0,3.0,1,3,0
24870,Togo,8.6195,0.8248,2020-06-05,485,13,240,485,240,13,1.7269351940488793,Africa,cyan,20.0,0.0,1.0,20,1,0
24871,Trinidad and Tobago,10.6918,-61.2225,2020-06-05,117,8,108,117,108,8,1.7250997568609858,Americas,navy,0.0,0.0,0.0,0,0,0
24872,Tunisia,34.0,9.0,2020-06-05,1087,49,969,"1,087",969,49,1.74015034180171,Africa,cyan,0.0,0.0,1.0,0,1,0
24873,Turkey,38.9637,35.2433,2020-06-05,168340,4648,133400,"168,340","133,400","4,648",3.42838546722584,Asia,red,930.0,18.0,1622.0,930,"1,622",18
24874,United States of America,37.0902,-95.7129,2020-06-05,1903854,109449,491706,"1,903,854","491,706","109,449",41.899516012904094,Americas,navy,25311.0,970.0,6704.0,"25,311","6,704",970
24877,United Arab Emirates,24.0,54.0,2020-06-05,37642,274,20337,"37,642","20,337",274,1.8227450152569025,Asia,red,624.0,1.0,765.0,624,765,1
24878,United Kingdom,270.0299,-482.9247,2020-06-05,284734,40344,1228,"284,734","1,228","40,344",16.5319386390327,Europe,orange,1655.0,357.0,9.0,"1,655",9,357
24875,Uganda,1.0,32.0,2020-06-05,557,0,82,557,82,0,1.722163057360357,Africa,cyan,35.0,0.0,0.0,35,0,0
24876,Ukraine,48.3794,31.1656,2020-06-05,26542,770,11815,"26,542","11,815",770,2.004820384295904,Europe,orange,561.0,15.0,347.0,561,347,15
24879,Uruguay,-32.5228,-55.7658,2020-06-05,834,23,721,834,721,23,1.7306060684246656,Americas,navy,2.0,0.0,12.0,2,12,0
24880,Uzbekistan,41.3775,64.5853,2020-06-05,4007,16,3247,"4,007","3,247",16,1.728036456361615,Asia,red,68.0,0.0,160.0,68,160,0
24881,Venezuela,6.4238,-66.5897,2020-06-05,2145,20,334,"2,145",334,20,1.7295048061119296,Americas,navy,58.0,0.0,0.0,58,0,0
24882,Vietnam,16.0,108.0,2020-06-05,328,0,307,328,307,0,1.722163057360357,Asia,red,0.0,0.0,5.0,0,5,0
24883,West Bank and Gaza,31.9522,35.2332,2020-06-05,464,3,377,464,377,3,1.7232643196730928,Asia,red,0.0,0.0,0.0,0,0,0
24854,Singapore,1.2833,103.8333,2020-06-05,37183,24,24209,"37,183","24,209",24,1.730973155862244,Asia,red,261.0,0.0,305.0,261,305,0
24885,Yemen,15.552727,48.516388,2020-06-05,469,111,23,469,23,111,1.762909762931585,Asia,red,16.0,8.0,6.0,16,6,8
24886,Zambia,-15.4167,28.2833,2020-06-05,1089,7,912,"1,089",912,7,1.7247326694234073,Africa,cyan,0.0,0.0,0.0,0,0,0
24797,Kyrgyzstan,41.2044,74.7661,2020-06-05,1936,22,1340,"1,936","1,340",22,1.7302389809870868,Asia,red,37.0,2.0,48.0,37,48,2
24852,Seychelles,-4.6796,55.492,2020-06-05,11,0,11,11,11,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
24796,Kuwait,29.5,47.75,2020-06-05,30644,244,18277,"30,644","18,277",244,1.8117323921295432,Asia,red,723.0,8.0,1054.0,723,"1,054",8
24761,Estonia,58.5953,25.0136,2020-06-05,1910,69,1667,"1,910","1,667",69,1.7474920905532825,Europe,orange,20.0,0.0,4.0,20,4,0
24866,Taiwan,23.7,121.0,2020-06-05,443,7,429,443,429,7,1.7247326694234073,Asia,red,0.0,0.0,1.0,0,1,0
24867,Tajikistan,38.861034,71.276093,2020-06-05,4370,48,2491,"4,370","2,491",48,1.7397832543641314,Asia,red,81.0,0.0,90.0,81,90,0
24845,Saint Lucia,13.9094,-60.9789,2020-06-05,19,0,18,19,18,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
24846,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-05,26,0,15,26,15,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
24847,San Marino,43.9424,12.4578,2020-06-05,680,42,428,680,428,42,1.7375807297386596,Europe,orange,2.0,0.0,20.0,2,20,0
24848,Sao Tome and Principe,0.18636,6.613081,2020-06-05,499,12,68,499,68,12,1.7265681066113006,Africa,cyan,14.0,0.0,0.0,14,0,0
24849,Saudi Arabia,24.0,45.0,2020-06-05,95748,642,70616,"95,748","70,616",642,1.9578331922858392,Asia,red,2591.0,31.0,1651.0,"2,591","1,651",31
24850,Senegal,14.4974,-14.4524,2020-06-05,4155,45,2276,"4,155","2,276",45,1.7386819920513954,Africa,cyan,134.0,0.0,114.0,134,114,0
24851,Serbia,44.0165,21.0059,2020-06-05,11667,247,6931,"11,667","6,931",247,1.8128336544422792,Europe,orange,96.0,1.0,21.0,96,21,1
24844,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-05,15,0,15,15,15,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
24842,Russia,60.0,90.0,2020-06-05,449256,5520,212237,"449,256","212,237","5,520",3.748485712794408,Europe,orange,8718.0,144.0,8040.0,"8,718","8,040",144
24853,Sierra Leone,8.460555000000001,-11.779889,2020-06-05,929,47,580,929,580,47,1.7394161669265527,Africa,cyan,15.0,0.0,89.0,15,89,0
24855,Slovakia,48.669,19.699,2020-06-05,1526,28,1379,"1,526","1,379",28,1.7324415056125586,Europe,orange,0.0,0.0,3.0,0,3,0
24856,Slovenia,46.1512,14.9955,2020-06-05,1479,109,1359,"1,479","1,359",109,1.7621755880564278,Europe,orange,2.0,0.0,0.0,2,0,0
24857,Somalia,5.1521,46.1996,2020-06-05,2204,79,418,"2,204",418,79,1.751162964929069,Africa,cyan,0.0,0.0,0.0,0,0,0
24858,South Africa,-30.5595,22.9375,2020-06-05,43434,908,23088,"43,434","23,088",908,2.0554784506817554,Africa,cyan,2642.0,60.0,1777.0,"2,642","1,777",60
24859,South Sudan,6.877000000000002,31.307,2020-06-05,994,10,6,994,6,10,1.7258339317361433,Africa,cyan,0.0,0.0,0.0,0,0,0
24860,Spain,40.0,-4.0,2020-06-05,240978,27134,150376,"240,978","150,376","27,134",11.682713588618965,Europe,orange,318.0,1.0,0.0,318,0,1
24861,Sri Lanka,7.0,81.0,2020-06-05,1801,11,858,"1,801",858,11,1.7262010191737218,Asia,red,4.0,0.0,19.0,4,19,0
24862,Sudan,12.8628,30.2176,2020-06-05,5865,347,1924,"5,865","1,924",347,1.8495423982001424,Africa,cyan,151.0,14.0,99.0,151,99,14
24863,Suriname,3.9193,-56.0278,2020-06-05,90,1,9,90,9,1,1.7225301447979355,Americas,navy,8.0,0.0,0.0,8,0,0
24843,Rwanda,-1.9403,29.8739,2020-06-05,420,2,282,420,282,2,1.7228972322355143,Africa,cyan,10.0,0.0,2.0,10,2,0
24767,Gambia,13.4432,-15.3101,2020-06-05,26,1,21,26,21,1,1.7225301447979355,Africa,cyan,0.0,0.0,1.0,0,1,0
24868,Tanzania,-6.369,34.8888,2020-06-05,509,21,183,509,183,21,1.7298718935495083,Africa,cyan,0.0,0.0,0.0,0,0,0
24749,Cyprus,35.1264,33.4299,2020-06-05,960,17,807,960,807,17,1.7284035437991938,Asia,red,2.0,0.0,17.0,2,17,0
24730,Bulgaria,42.7339,25.4858,2020-06-05,2627,159,1390,"2,627","1,390",159,1.7805299599353595,Europe,orange,42.0,12.0,68.0,42,68,12
24731,Burkina Faso,12.2383,-1.5616,2020-06-05,888,53,760,888,760,53,1.7416186915520244,Africa,cyan,3.0,0.0,0.0,3,0,0
24732,Burma,21.9162,95.956,2020-06-05,236,6,151,236,151,6,1.7243655819858288,Asia,red,0.0,0.0,3.0,0,3,0
24733,Burundi,-3.3731,29.9189,2020-06-05,63,1,33,63,33,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
24734,Cabo Verde,16.5388,-23.0418,2020-06-05,536,5,239,536,239,5,1.72399849454825,Africa,cyan,34.0,0.0,0.0,34,0,0
24735,Cambodia,11.55,104.9167,2020-06-05,125,0,123,125,123,0,1.722163057360357,Asia,red,0.0,0.0,0.0,0,0,0
24736,Cameroon,3.848,11.5021,2020-06-05,7392,205,4575,"7,392","4,575",205,1.7974159820639766,Africa,cyan,603.0,2.0,870.0,603,870,2
24726,Bosnia and Herzegovina,43.9159,17.6791,2020-06-05,2606,159,1968,"2,606","1,968",159,1.7805299599353595,Europe,orange,12.0,0.0,17.0,12,17,0
24747,Croatia,45.1,15.2,2020-06-05,2247,103,2113,"2,247","2,113",103,1.759973063430956,Europe,orange,0.0,0.0,8.0,0,8,0
24737,Central African Republic,6.6111,20.9394,2020-06-05,1451,4,29,"1,451",29,4,1.7236314071106715,Africa,cyan,163.0,0.0,6.0,163,6,0
24740,China,1083.3367,3684.4197,2020-06-05,84177,4638,79420,"84,177","79,420","4,638",3.4247145928500538,Asia,red,6.0,0.0,5.0,6,5,0
24741,Colombia,4.5709,-74.2973,2020-06-05,36759,1204,13670,"36,759","13,670","1,204",2.16413633220503,Americas,navy,3293.0,105.0,1351.0,"3,293","1,351",105
24742,Comoros,-11.6455,43.3333,2020-06-05,132,2,55,132,55,2,1.7228972322355143,Africa,cyan,0.0,0.0,0.0,0,0,0
24743,Congo,-4.0383,21.7587,2020-06-05,635,20,182,635,182,20,1.7295048061119296,Africa,cyan,-3009.0,-58.0,-313.0,"-3,009",-313,-58
24744,Congo,-4.0383,21.7587,2020-06-05,3764,81,512,"3,764",512,81,1.7518971398042262,Africa,cyan,3129.0,61.0,330.0,"3,129",330,61
24745,Costa Rica,9.7489,-83.7534,2020-06-05,1228,10,695,"1,228",695,10,1.7258339317361433,Americas,navy,34.0,0.0,8.0,34,8,0
24746,Côte d'Ivoire,7.54,-5.5471,2020-06-05,3431,36,1604,"3,431","1,604",36,1.7353782051131876,Africa,cyan,169.0,1.0,20.0,169,20,1
24727,Botswana,-22.3285,24.6849,2020-06-05,40,1,23,40,23,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
24725,Bolivia,-16.2902,-63.5887,2020-06-05,12728,427,1739,"12,728","1,739",427,1.878909393206433,Americas,navy,483.0,12.0,81.0,483,81,12
24728,Brazil,-14.235,-51.9253,2020-06-05,645771,35026,266940,"645,771","266,940","35,026",14.579767645989532,Americas,navy,30830.0,1005.0,11977.0,"30,830","11,977","1,005"
24739,Chile,-35.6751,-71.543,2020-06-05,122499,1448,99358,"122,499","99,358","1,448",2.2537056669742164,Americas,navy,4207.0,92.0,3727.0,"4,207","3,727",92
24738,Chad,15.4542,18.7322,2020-06-05,836,68,657,836,657,68,1.747125003115704,Africa,cyan,8.0,2.0,24.0,8,24,2
24724,Bhutan,27.5142,90.4336,2020-06-05,48,0,11,48,11,0,1.722163057360357,Asia,red,1.0,0.0,2.0,1,2,0
24711,Argentina,-38.4161,-63.6167,2020-06-05,21037,632,6088,"21,037","6,088",632,1.954162317910053,Americas,navy,840.0,24.0,95.0,840,95,24
24712,Armenia,40.0691,45.0382,2020-06-05,11817,183,3513,"11,817","3,513",183,1.7893400584372467,Asia,red,596.0,7.0,45.0,596,45,7
24705,Afghanistan,33.0,65.0,2020-06-05,18969,309,1762,"18,969","1,762",309,1.8355930755721543,Asia,red,915.0,9.0,177.0,915,177,9
24706,Albania,41.1533,20.1683,2020-06-05,1212,33,910,"1,212",910,33,1.7342769428004519,Europe,orange,15.0,0.0,12.0,15,12,0
24707,Algeria,28.0339,1.6596,2020-06-05,9935,690,6453,"9,935","6,453",690,1.9754533892896136,Africa,cyan,104.0,9.0,156.0,104,156,9
24708,Andorra,42.5063,1.5218,2020-06-05,852,51,741,852,741,51,1.7408845166768672,Europe,orange,0.0,0.0,3.0,0,3,0
24709,Angola,-11.2027,17.8739,2020-06-05,86,4,21,86,21,4,1.7236314071106715,Africa,cyan,0.0,0.0,3.0,0,3,0
24710,Antigua and Barbuda,17.0608,-61.7964,2020-06-05,26,3,20,26,20,3,1.7232643196730928,Americas,navy,0.0,0.0,0.0,0,0,0
24713,Australia,-255.9695,1129.8623,2020-06-05,7252,102,6688,"7,252","6,688",102,1.7596059759933775,Oceania,green,5.0,0.0,5.0,5,5,0
24714,Austria,47.5162,14.5501,2020-06-05,16843,672,15742,"16,843","15,742",672,1.9688458154131976,Europe,orange,38.0,2.0,25.0,38,25,2
24715,Azerbaijan,40.1431,47.5769,2020-06-05,6860,82,3871,"6,860","3,871",82,1.7522642272418048,Asia,red,338.0,4.0,134.0,338,134,4
24716,Bahamas,25.0343,-77.3963,2020-06-05,102,11,55,102,55,11,1.7262010191737218,Americas,navy,0.0,0.0,0.0,0,0,0
24717,Bahrain,26.0275,50.55,2020-06-05,13835,22,8585,"13,835","8,585",22,1.7302389809870868,Asia,red,539.0,1.0,857.0,539,857,1
24718,Bangladesh,23.685,90.3563,2020-06-05,60391,811,12804,"60,391","12,804",811,2.019870969236628,Asia,red,2828.0,30.0,643.0,"2,828",643,30
24719,Barbados,13.1939,-59.5432,2020-06-05,92,7,81,92,81,7,1.7247326694234073,Americas,navy,0.0,0.0,0.0,0,0,0
24720,Belarus,53.7098,27.9534,2020-06-05,46868,259,22066,"46,868","22,066",259,1.8172387036932227,Europe,orange,887.0,6.0,904.0,887,904,6
24721,Belgium,50.8333,4.0,2020-06-05,58907,9566,16112,"58,907","16,112","9,566",5.233721485237553,Europe,orange,140.0,18.0,64.0,140,64,18
24722,Belize,13.1939,-59.5432,2020-06-05,19,2,16,19,16,2,1.7228972322355143,Americas,navy,1.0,0.0,0.0,1,0,0
24723,Benin,9.3077,2.3158,2020-06-05,261,3,151,261,151,3,1.7232643196730928,Africa,cyan,0.0,0.0,0.0,0,0,0
24729,Brunei,4.5353,114.7277,2020-06-05,141,2,138,141,138,2,1.7228972322355143,Asia,red,0.0,0.0,0.0,0,0,0
24748,Cuba,22.0,-80.0,2020-06-05,2133,83,1848,"2,133","1,848",83,1.7526313146793835,Americas,navy,14.0,0.0,9.0,14,9,0
24884,Western Sahara,24.2155,-12.8858,2020-06-05,9,1,6,9,6,1,1.7225301447979355,Africa,cyan,0.0,0.0,0.0,0,0,0
24750,Czech Republic,49.8175,15.473,2020-06-05,9529,327,6881,"9,529","6,881",327,1.8422006494485696,Europe,orange,35.0,1.0,72.0,35,72,1
24775,Guinea-Bissau,11.8037,-15.1804,2020-06-05,1368,12,153,"1,368",153,12,1.7265681066113006,Africa,cyan,29.0,4.0,100.0,29,100,4
24776,Guyana,5.0,-58.75,2020-06-05,153,12,77,153,77,12,1.7265681066113006,Americas,navy,0.0,0.0,0.0,0,0,0
24777,Haiti,18.9712,-72.2852,2020-06-05,2740,50,24,"2,740",24,50,1.7405174292392886,Americas,navy,100.0,0.0,0.0,100,0,0
24778,Holy See,41.9029,12.4534,2020-06-05,12,0,2,12,2,0,1.722163057360357,Europe,orange,0.0,0.0,0.0,0,0,0
24779,Honduras,15.2,-86.2419,2020-06-05,5971,248,677,"5,971",677,248,1.8132007418798577,Americas,navy,91.0,5.0,29.0,91,29,5
24780,Hungary,47.1625,19.5033,2020-06-05,3970,542,2245,"3,970","2,245",542,1.921124448527976,Europe,orange,16.0,3.0,40.0,16,40,3
24781,Iceland,64.9631,-19.0208,2020-06-05,1806,10,1794,"1,806","1,794",10,1.7258339317361433,Europe,orange,0.0,0.0,0.0,0,0,0
24773,Guatemala,15.7835,-90.2308,2020-06-05,6485,216,1053,"6,485","1,053",216,1.8014539438773416,Americas,navy,331.0,58.0,74.0,331,74,58
24783,Indonesia,-0.7893,113.9213,2020-06-05,29521,1770,9443,"29,521","9,443","1,770",2.371907821874536,Asia,red,703.0,49.0,551.0,703,551,49
24784,Iran,32.0,53.0,2020-06-05,167156,8134,129741,"167,156","129,741","8,134",4.708052274624952,Asia,red,2886.0,63.0,2256.0,"2,886","2,256",63
24785,Iraq,33.0,44.0,2020-06-05,9846,285,4573,"9,846","4,573",285,1.8267829770702673,Asia,red,1006.0,14.0,235.0,"1,006",235,14
24786,Ireland,53.1424,-7.6921,2020-06-05,25163,1670,22698,"25,163","22,698","1,670",2.335199078116673,Europe,orange,21.0,6.0,0.0,21,0,6
24787,Israel,31.0,35.0,2020-06-05,17562,291,15026,"17,562","15,026",291,1.8289855016957393,Asia,red,67.0,0.0,13.0,67,13,0
24788,Italy,43.0,12.0,2020-06-05,234531,33774,163781,"234,531","163,781","33,774",14.120174174141086,Europe,orange,518.0,85.0,1886.0,518,"1,886",85
24789,Jamaica,18.1096,-77.2975,2020-06-05,595,10,385,595,385,10,1.7258339317361433,Americas,navy,4.0,0.0,17.0,4,17,0
24790,Japan,36.0,138.0,2020-06-05,16958,916,14925,"16,958","14,925",916,2.058415150182384,Asia,red,47.0,5.0,140.0,47,140,5
24791,Jordan,31.24,36.51,2020-06-05,784,9,571,784,571,9,1.7254668442985648,Asia,red,19.0,0.0,5.0,19,5,0
24792,Kazakhstan,48.0196,66.9237,2020-06-05,12312,52,6903,"12,312","6,903",52,1.7412516041144461,Asia,red,245.0,0.0,297.0,245,297,0
24793,Kenya,-0.0236,37.9062,2020-06-05,2474,79,643,"2,474",643,79,1.751162964929069,Africa,cyan,134.0,1.0,51.0,134,51,1
24771,Greece,39.0742,21.8243,2020-06-05,2967,180,1374,"2,967","1,374",180,1.7882387961245108,Europe,orange,15.0,0.0,0.0,15,0,0
24772,Grenada,12.1165,-61.679,2020-06-05,23,0,22,23,22,0,1.722163057360357,Americas,navy,0.0,0.0,4.0,0,4,0
24774,Guinea,9.9456,-9.6966,2020-06-05,4060,23,2667,"4,060","2,667",23,1.7306060684246656,Africa,cyan,69.0,0.0,155.0,69,155,0
24795,Kosovo,42.602636,20.902977,2020-06-05,1142,30,871,"1,142",871,30,1.7331756804877159,Europe,orange,0.0,0.0,0.0,0,0,0
24887,Zimbabwe,-20.0,30.0,2020-06-05,265,4,33,265,33,4,1.7236314071106715,Africa,cyan,28.0,0.0,2.0,28,2,0
24753,Djibouti,11.8251,42.5903,2020-06-05,4123,26,1707,"4,123","1,707",26,1.7317073307374014,Africa,cyan,69.0,0.0,22.0,69,22,0
24754,Dominica,15.415,-61.371,2020-06-05,18,0,16,18,16,0,1.722163057360357,Americas,navy,0.0,0.0,0.0,0,0,0
24755,Dominican Republic,18.7357,-70.1627,2020-06-05,18708,525,11736,"18,708","11,736",525,1.9148839620891391,Americas,navy,389.0,5.0,262.0,389,262,5
24756,Ecuador,-1.8312,-78.1834,2020-06-05,41575,3534,20568,"41,575","20,568","3,534",3.019450061763244,Americas,navy,609.0,48.0,549.0,609,549,48
24757,Egypt,26.0,30.0,2020-06-05,31115,1166,8158,"31,115","8,158","1,166",2.1501870095770417,Africa,cyan,1348.0,40.0,402.0,"1,348",402,40
24760,Eritrea,15.1794,39.7823,2020-06-05,39,0,39,39,39,0,1.722163057360357,Africa,cyan,0.0,0.0,0.0,0,0,0
24751,Denmark,189.8634,-40.01430000000001,2020-06-05,12075,586,10853,"12,075","10,853",586,1.9372762957814356,Europe,orange,64.0,4.0,33.0,64,33,4
24758,El Salvador,13.7942,-88.8965,2020-06-05,2849,53,1249,"2,849","1,249",53,1.7416186915520244,Americas,navy,68.0,1.0,35.0,68,35,1
24759,Equatorial Guinea,1.5,10.0,2020-06-05,1306,12,200,"1,306",200,12,1.7265681066113006,Africa,cyan,0.0,0.0,0.0,0,0,0
24762,Eswatini,-26.5225,31.4659,2020-06-05,305,3,221,305,221,3,1.7232643196730928,Africa,cyan,5.0,0.0,20.0,5,20,0
24763,Ethiopia,9.145,40.4897,2020-06-05,1805,19,262,"1,805",262,19,1.7291377186743508,Africa,cyan,169.0,1.0,12.0,169,12,1
24764,Fiji,-17.7134,178.065,2020-06-05,18,0,18,18,18,0,1.722163057360357,Oceania,green,0.0,0.0,0.0,0,0,0
24765,Finland,64.0,26.0,2020-06-05,6941,322,5800,"6,941","5,800",322,1.8403652122606768,Europe,orange,30.0,0.0,0.0,30,0,0
24766,Gabon,-0.8037,11.6094,2020-06-05,3101,21,833,"3,101",833,21,1.7298718935495083,Africa,cyan,146.0,0.0,15.0,146,15,0
24782,India,21.0,78.0,2020-06-05,236184,6649,113233,"236,184","113,233","6,649",4.162927429820684,Asia,red,9471.0,286.0,4783.0,"9,471","4,783",286
24768,Georgia,42.3154,43.3569,2020-06-05,805,13,650,805,650,13,1.7269351940488793,Asia,red,4.0,0.0,6.0,4,6,0
